state,date,confirmed,deaths,population,fully,at_least_one
Connecticut,2021-10-03,391066,8650,3565287.0,2459161.0,2730116.0
Connecticut,2021-10-04,392163,8650,3565287.0,2463104.0,2734914.0
Connecticut,2021-10-05,392574,8666,3565287.0,2464693.0,2737025.0
Connecticut,2021-10-06,392951,8667,3565287.0,2466825.0,2739863.0
Connecticut,2021-10-07,393499,8667,3565287.0,2468665.0,2742572.0
Connecticut,2021-10-08,394008,8667,3565287.0,2472337.0,2747200.0
Connecticut,2021-10-09,394008,8667,3565287.0,2474824.0,2750654.0
Connecticut,2021-10-10,394008,8667,3565287.0,2474824.0,2750654.0
Connecticut,2021-10-11,394008,8667,3565287.0,2474824.0,2750654.0
Connecticut,2021-10-12,395481,8667,3565287.0,2480686.0,2757527.0
Connecticut,2021-10-13,395721,8705,3565287.0,2480686.0,2757527.0
Connecticut,2021-10-14,396629,8707,3565287.0,2480686.0,2757527.0
Connecticut,2021-10-15,397123,8718,3565287.0,2480686.0,2757527.0
Connecticut,2021-10-16,397123,8718,3565287.0,2480686.0,2757527.0
Connecticut,2021-10-17,397123,8718,3565287.0,2480686.0,2757527.0
Connecticut,2021-10-18,398270,8718,3565287.0,2493047.0,2772500.0
Connecticut,2021-10-19,398979,8721,3565287.0,2496315.0,2775837.0
Connecticut,2021-10-20,399363,8721,3565287.0,2498503.0,2778444.0
Connecticut,2021-10-21,399773,8721,3565287.0,2500835.0,2781466.0
Connecticut,2021-10-22,400226,8739,3565287.0,2504611.0,2786425.0
Connecticut,2021-10-23,400226,8739,3565287.0,2506712.0,2789281.0
Connecticut,2021-10-24,400226,8739,3565287.0,2506925.0,2789952.0
Connecticut,2021-10-25,401125,8739,3565287.0,2510279.0,2794952.0
Connecticut,2021-10-26,401379,8752,3565287.0,2511376.0,2797226.0
Connecticut,2021-10-27,401716,8752,3565287.0,2513048.0,2800834.0
Connecticut,2021-10-28,402159,8751,3565287.0,2515556.0,2806283.0
Connecticut,2021-10-29,402583,8764,3565287.0,2517628.0,2811535.0
Connecticut,2021-10-30,402583,8764,3565287.0,2519552.0,2816311.0
Connecticut,2021-10-31,402583,8764,3565287.0,2519770.0,2817384.0
Delaware,2020-01-22,0,0,,,
Delaware,2020-01-23,0,0,,,
Delaware,2020-01-24,0,0,,,
Delaware,2020-01-25,0,0,,,
Delaware,2020-01-26,0,0,,,
Delaware,2020-01-27,0,0,,,
Delaware,2020-01-28,0,0,,,
Delaware,2020-01-29,0,0,,,
Delaware,2020-01-30,0,0,,,
Delaware,2020-01-31,0,0,,,
Delaware,2020-02-01,0,0,,,
Delaware,2020-02-02,0,0,,,
Delaware,2020-02-03,0,0,,,
Delaware,2020-02-04,0,0,,,
Delaware,2020-02-05,0,0,,,
Delaware,2020-02-06,0,0,,,
Delaware,2020-02-07,0,0,,,
Delaware,2020-02-08,0,0,,,
Delaware,2020-02-09,0,0,,,
Delaware,2020-02-10,0,0,,,
Delaware,2020-02-11,0,0,,,
Delaware,2020-02-12,0,0,,,
Delaware,2020-02-13,0,0,,,
Delaware,2020-02-14,0,0,,,
Delaware,2020-02-15,0,0,,,
Delaware,2020-02-16,0,0,,,
Delaware,2020-02-17,0,0,,,
Delaware,2020-02-18,0,0,,,
Delaware,2020-02-19,0,0,,,
Delaware,2020-02-20,0,0,,,
Delaware,2020-02-21,0,0,,,
Delaware,2020-02-22,0,0,,,
Delaware,2020-02-23,0,0,,,
Delaware,2020-02-24,0,0,,,
Delaware,2020-02-25,0,0,,,
Delaware,2020-02-26,0,0,,,
Delaware,2020-02-27,0,0,,,
Delaware,2020-02-28,0,0,,,
Delaware,2020-02-29,0,0,,,
Delaware,2020-03-01,0,0,,,
Delaware,2020-03-02,0,0,,,
Delaware,2020-03-03,0,0,,,
Delaware,2020-03-04,0,0,,,
Delaware,2020-03-05,0,0,,,
Delaware,2020-03-06,0,0,,,
Delaware,2020-03-07,0,0,,,
Delaware,2020-03-08,0,0,,,
Delaware,2020-03-09,0,0,,,
Delaware,2020-03-10,0,0,,,
Delaware,2020-03-11,1,0,,,
Delaware,2020-03-12,1,0,,,
Delaware,2020-03-13,4,0,,,
Delaware,2020-03-14,6,0,,,
Delaware,2020-03-15,6,0,,,
Delaware,2020-03-16,8,0,,,
Delaware,2020-03-17,16,0,,,
Delaware,2020-03-18,19,0,,,
Delaware,2020-03-19,30,0,,,
Delaware,2020-03-20,39,0,,,
Delaware,2020-03-21,45,0,,,
Delaware,2020-03-22,56,0,,,
Delaware,2020-03-23,68,0,,,
Delaware,2020-03-24,104,0,,,
Delaware,2020-03-25,119,0,,,
Delaware,2020-03-26,130,0,,,
Delaware,2020-03-27,163,1,,,
Delaware,2020-03-28,214,0,,,
Delaware,2020-03-29,232,0,,,
Delaware,2020-03-30,264,0,,,
Delaware,2020-03-31,319,3,,,
Delaware,2020-04-01,368,13,,,
Delaware,2020-04-02,393,16,,,
Delaware,2020-04-03,450,17,,,
Delaware,2020-04-04,593,17,,,
Delaware,2020-04-05,673,19,,,
Delaware,2020-04-06,783,24,,,
Delaware,2020-04-07,928,28,,,
Delaware,2020-04-08,1116,32,,,
Delaware,2020-04-09,1209,34,,,
Delaware,2020-04-10,1326,36,,,
Delaware,2020-04-11,1479,44,,,
Delaware,2020-04-12,1625,49,,,
Delaware,2020-04-13,1758,54,,,
Delaware,2020-04-14,1926,61,,,
Delaware,2020-04-15,2014,68,,,
Delaware,2020-04-16,2070,71,,,
Delaware,2020-04-17,2317,77,,,
Delaware,2020-04-18,2538,87,,,
Delaware,2020-04-19,2538,91,,,
Delaware,2020-04-20,2745,101,,,
Delaware,2020-04-21,2931,106,,,
Delaware,2020-04-22,3200,119,,,
Delaware,2020-04-23,3308,133,,,
Delaware,2020-04-24,3442,149,,,
Delaware,2020-04-25,3576,157,,,
Delaware,2020-04-26,4034,170,,,
Delaware,2020-04-27,4162,183,,,
Delaware,2020-04-28,4575,194,,,
Delaware,2020-04-29,4655,206,,,
Delaware,2020-04-30,4734,212,,,
Delaware,2020-05-01,4918,224,,,
Delaware,2020-05-02,5038,236,,,
Delaware,2020-05-03,5208,248,,,
Delaware,2020-05-04,5288,258,,,
Delaware,2020-05-05,5371,269,,,
Delaware,2020-05-06,5778,272,,,
Delaware,2020-05-07,5939,288,,,
Delaware,2020-05-08,6111,301,,,
Delaware,2020-05-09,6277,305,,,
Delaware,2020-05-10,6277,316,,,
Delaware,2020-05-11,6565,328,,,
Delaware,2020-05-12,6741,339,,,
Delaware,2020-05-13,6952,355,,,
Delaware,2020-05-14,7223,367,,,
Delaware,2020-05-15,7373,378,,,
Delaware,2020-05-16,7547,388,,,
Delaware,2020-05-17,7670,398,,,
Delaware,2020-05-18,7869,405,,,
Delaware,2020-05-19,8037,416,,,
Delaware,2020-05-20,8194,425,,,
Delaware,2020-05-21,8386,430,,,
Delaware,2020-05-22,8529,435,,,
Delaware,2020-05-23,8529,441,,,
Delaware,2020-05-24,8809,449,,,
Delaware,2020-05-25,8965,455,,,
Delaware,2020-05-26,9066,465,,,
Delaware,2020-05-27,9096,475,,,
Delaware,2020-05-28,9171,483,,,
Delaware,2020-05-29,9236,490,,,
Delaware,2020-05-30,9422,494,,,
Delaware,2020-05-31,9498,497,,,
Delaware,2020-06-01,9605,500,,,
Delaware,2020-06-02,9685,501,,,
Delaware,2020-06-03,9712,505,,,
Delaware,2020-06-04,9746,517,,,
Delaware,2020-06-05,9773,521,,,
Delaware,2020-06-06,9845,521,,,
Delaware,2020-06-07,9942,524,,,
Delaware,2020-06-08,9972,527,,,
Delaware,2020-06-09,10020,531,,,
Delaware,2020-06-10,10056,533,,,
Delaware,2020-06-11,10106,535,,,
Delaware,2020-06-12,10173,537,,,
Delaware,2020-06-13,10229,540,,,
Delaware,2020-06-14,10264,541,,,
Delaware,2020-06-15,10340,543,,,
Delaware,2020-06-16,10403,544,,,
Delaware,2020-06-17,10444,547,,,
Delaware,2020-06-18,10499,548,,,
Delaware,2020-06-19,10611,552,,,
Delaware,2020-06-20,10681,552,,,
Delaware,2020-06-21,10775,555,,,
Delaware,2020-06-22,10820,557,,,
Delaware,2020-06-23,10847,557,,,
Delaware,2020-06-24,10889,559,,,
Delaware,2020-06-25,10980,559,,,
Delaware,2020-06-26,11017,561,,,
Delaware,2020-06-27,11091,562,,,
Delaware,2020-06-28,11226,564,,,
Delaware,2020-06-29,11376,565,,,
Delaware,2020-06-30,11474,566,,,
Delaware,2020-07-01,11510,567,,,
Delaware,2020-07-02,11731,568,,,
Delaware,2020-07-03,11923,568,,,
Delaware,2020-07-04,11996,569,,,
Delaware,2020-07-05,12128,571,,,
Delaware,2020-07-06,12293,572,,,
Delaware,2020-07-07,12414,573,,,
Delaware,2020-07-08,12462,574,,,
Delaware,2020-07-09,12531,574,,,
Delaware,2020-07-10,12652,575,,,
Delaware,2020-07-11,12743,576,,,
Delaware,2020-07-12,12804,579,,,
Delaware,2020-07-13,12879,581,,,
Delaware,2020-07-14,12969,581,,,
Delaware,2020-07-15,13050,581,,,
Delaware,2020-07-16,13114,581,,,
Delaware,2020-07-17,13337,581,,,
Delaware,2020-07-18,13429,583,,,
Delaware,2020-07-19,13519,586,,,
Delaware,2020-07-20,13624,586,,,
Delaware,2020-07-21,13746,588,,,
Delaware,2020-07-22,13792,590,,,
Delaware,2020-07-23,13924,590,,,
Delaware,2020-07-24,14202,592,,,
Delaware,2020-07-25,14175,594,,,
Delaware,2020-07-26,14290,595,,,
Delaware,2020-07-27,14406,596,,,
Delaware,2020-07-28,14476,596,,,
Delaware,2020-07-29,14602,597,,,
Delaware,2020-07-30,14689,597,,,
Delaware,2020-07-31,14788,598,,,
Delaware,2020-08-01,14877,600,,,
Delaware,2020-08-02,14949,600,,,
Delaware,2020-08-03,15055,600,,,
Delaware,2020-08-04,15137,601,,,
Delaware,2020-08-05,15296,606,,,
Delaware,2020-08-06,15365,606,,,
Delaware,2020-08-07,15445,606,,,
Delaware,2020-08-08,15502,606,,,
Delaware,2020-08-09,15575,606,,,
Delaware,2020-08-10,15634,606,,,
Delaware,2020-08-11,15699,608,,,
Delaware,2020-08-12,15765,608,,,
Delaware,2020-08-13,15967,608,,,
Delaware,2020-08-14,16340,608,,,
Delaware,2020-08-15,16396,608,,,
Delaware,2020-08-16,16451,608,,,
Delaware,2020-08-17,16536,610,,,
Delaware,2020-08-18,16593,611,,,
Delaware,2020-08-19,16643,611,,,
Delaware,2020-08-20,16718,611,,,
Delaware,2020-08-21,16770,612,,,
Delaware,2020-08-22,16828,613,,,
Delaware,2020-08-23,16895,614,,,
Delaware,2020-08-24,16942,614,,,
Delaware,2020-08-25,16962,614,,,
Delaware,2020-08-26,16986,614,,,
Delaware,2020-08-27,16976,614,,,
Delaware,2020-08-28,17083,615,,,
Delaware,2020-08-29,17349,615,,,
Delaware,2020-08-30,17343,615,,,
Delaware,2020-08-31,17429,617,,,
Delaware,2020-09-01,17535,620,,,
Delaware,2020-09-02,17549,622,,,
Delaware,2020-09-03,17653,622,,,
Delaware,2020-09-04,17752,622,,,
Delaware,2020-09-05,17892,623,,,
Delaware,2020-09-06,18043,624,,,
Delaware,2020-09-07,18249,626,,,
Delaware,2020-09-08,18308,627,,,
Delaware,2020-09-09,18308,628,,,
Delaware,2020-09-10,18466,628,,,
Delaware,2020-09-11,18559,630,,,
Delaware,2020-09-12,18726,630,,,
Delaware,2020-09-13,18849,630,,,
Delaware,2020-09-14,18937,631,,,
Delaware,2020-09-15,19137,632,,,
Delaware,2020-09-16,19234,634,,,
Delaware,2020-09-17,19318,634,,,
Delaware,2020-09-18,19366,634,,,
Delaware,2020-09-19,19449,635,,,
Delaware,2020-09-20,19566,635,,,
Delaware,2020-09-21,19667,636,,,
Delaware,2020-09-22,19761,638,,,
Delaware,2020-09-23,19830,640,,,
Delaware,2020-09-24,19947,642,,,
Delaware,2020-09-25,20085,643,,,
Delaware,2020-09-26,20156,646,,,
Delaware,2020-09-27,20260,646,,,
Delaware,2020-09-28,20389,648,,,
Delaware,2020-09-29,20531,651,,,
Delaware,2020-09-30,20613,652,,,
Delaware,2020-10-01,20787,654,,,
Delaware,2020-10-02,20937,658,,,
Delaware,2020-10-03,21125,660,,,
Delaware,2020-10-04,21243,661,,,
Delaware,2020-10-05,21363,663,,,
Delaware,2020-10-06,21466,663,,,
Delaware,2020-10-07,21550,666,,,
Delaware,2020-10-08,21682,668,,,
Delaware,2020-10-09,21827,670,,,
Delaware,2020-10-10,21998,671,,,
Delaware,2020-10-11,22130,675,,,
Delaware,2020-10-12,22289,676,,,
Delaware,2020-10-13,22394,677,,,
Delaware,2020-10-14,22465,678,,,
Delaware,2020-10-15,22560,682,,,
Delaware,2020-10-16,22724,683,,,
Delaware,2020-10-17,22942,686,,,
Delaware,2020-10-18,23093,688,,,
Delaware,2020-10-19,23196,692,,,
Delaware,2020-10-20,23325,695,,,
Delaware,2020-10-21,23375,697,,,
Delaware,2020-10-22,23528,701,,,
Delaware,2020-10-23,23687,705,,,
Delaware,2020-10-24,23847,709,,,
Delaware,2020-10-25,23961,716,,,
Delaware,2020-10-26,24168,717,,,
Delaware,2020-10-27,24249,717,,,
Delaware,2020-10-28,24392,721,,,
Delaware,2020-10-29,24553,729,,,
Delaware,2020-10-30,24751,731,,,
Delaware,2020-10-31,24951,735,,,
Delaware,2020-11-01,25126,738,,,
Delaware,2020-11-02,25311,740,,,
Delaware,2020-11-03,25426,744,,,
Delaware,2020-11-04,25534,745,,,
Delaware,2020-11-05,25753,747,,,
Delaware,2020-11-06,26035,749,,,
Delaware,2020-11-07,26258,752,,,
Delaware,2020-11-08,26603,753,,,
Delaware,2020-11-09,26908,755,,,
Delaware,2020-11-10,27112,758,,,
Delaware,2020-11-11,27342,760,,,
Delaware,2020-11-12,27546,762,,,
Delaware,2020-11-13,28016,765,,,
Delaware,2020-11-14,28395,766,,,
Delaware,2020-11-15,28803,769,,,
Delaware,2020-11-16,29200,773,,,
Delaware,2020-11-17,29552,776,,,
Delaware,2020-11-18,29755,779,,,
Delaware,2020-11-19,30153,782,,,
Delaware,2020-11-20,30816,784,,,
Delaware,2020-11-21,31321,786,,,
Delaware,2020-11-22,31808,790,,,
Delaware,2020-11-23,32211,796,,,
Delaware,2020-11-24,32664,800,,,
Delaware,2020-11-25,32995,802,,,
Delaware,2020-11-26,33579,805,,,
Delaware,2020-11-27,34170,810,,,
Delaware,2020-11-28,34670,813,,,
Delaware,2020-11-29,35251,817,,,
Delaware,2020-11-30,35654,820,,,
Delaware,2020-12-01,36343,826,,,
Delaware,2020-12-02,36698,829,,,
Delaware,2020-12-03,37456,834,,,
Delaware,2020-12-04,38398,838,,,
Delaware,2020-12-05,39096,842,,,
Delaware,2020-12-06,39912,849,,,
Delaware,2020-12-07,40711,854,,,
Delaware,2020-12-08,41464,857,,,
Delaware,2020-12-09,42393,870,,,
Delaware,2020-12-10,43036,876,973764.0,,
Delaware,2020-12-11,43818,880,973764.0,,
Delaware,2020-12-12,44876,887,973764.0,,
Delaware,2020-12-13,45460,900,973764.0,,
Delaware,2020-12-14,46457,906,973764.0,,
Delaware,2020-12-15,47142,913,973764.0,,
Delaware,2020-12-16,47929,926,973764.0,,
Delaware,2020-12-17,48768,932,973764.0,,
Delaware,2020-12-18,49109,939,973764.0,,
Delaware,2020-12-19,50136,952,973764.0,,
Delaware,2020-12-20,50616,966,973764.0,,
Delaware,2020-12-21,51056,973,973764.0,,
Delaware,2020-12-22,51623,980,973764.0,,
Delaware,2020-12-23,52235,989,973764.0,,
Delaware,2020-12-24,53015,998,973764.0,,
Delaware,2020-12-25,53653,1009,973764.0,,
Delaware,2020-12-26,54473,1017,973764.0,,
Delaware,2020-12-27,55057,1032,973764.0,,
Delaware,2020-12-28,55488,1041,973764.0,,
Delaware,2020-12-29,56189,1047,973764.0,,
Delaware,2020-12-30,56596,1055,973764.0,,
Delaware,2020-12-31,57456,1061,973764.0,,
Delaware,2021-01-01,58064,1065,973764.0,,
Delaware,2021-01-02,58873,1072,973764.0,,
Delaware,2021-01-03,59484,1080,973764.0,,
Delaware,2021-01-04,60333,1085,973764.0,,
